3.090000,3.190000,2.670000,2.250705,2.182108,1.695393,3.929295,4.197892,3.644607,h0_0,0.027778                                                                                                                     
3.010000,3.370000,2.560000,2.044292,2.658775,1.523824,3.975708,4.081225,3.596176,h2_2,0.027778                                                                                                                     
17.640000,14.280000,13.860000,12.183681,9.196512,7.543310,23.096319,19.363488,20.176690,h1_1,0.166667                                                                                                              
16.120000,16.360000,12.760000,11.801650,12.015879,7.762029,20.438350,20.704121,17.757971,h3_3,0.166667                                                                                                             
3.290000,2.330000,3.480000,2.513687,1.599526,2.584968,4.066313,3.060474,4.375032,h4_4,0.583333
